id;route_id;sec;location_id;lat;lng;description;activity
798;Suzhou-Hamburg(North);4;16716;0.000000;0.000000;Cangzhou;
799;Suzhou-Hamburg(North);3;16621;0.000000;0.000000;Taian;
800;Suzhou-Hamburg(North);2;Nanjing, Jiangsu;0.000000;0.000000;Nanjing;
801;Suzhou-Hamburg(North);1;Suzhou, Jiangsu;0.000000;0.000000;Suzhou;P
802;Suzhou-Duisburg(North);26;Duisburg, North Rhine-Westphalia;0.000000;0.000000;Duisburg;D
803;Suzhou-Duisburg(North);25;17500;0.000000;0.000000;Hannover;
804;Suzhou-Duisburg(North);24;77;0.000000;0.000000;Berlin;
805;Suzhou-Duisburg(North);23;Poznan, Greater Poland;0.000000;0.000000;Poznan;
806;Suzhou-Duisburg(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
807;Suzhou-Duisburg(North);21;0;52.073400;23.603800;Terespol, Poland;
808;Suzhou-Duisburg(North);20;Brest, Brest;0.000000;0.000000;Brest;
809;Suzhou-Duisburg(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
810;Suzhou-Duisburg(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
811;Suzhou-Duisburg(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
812;Suzhou-Duisburg(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
813;Suzhou-Duisburg(North);15;22967;0.000000;0.000000;Nizhneudinsk;
814;Suzhou-Duisburg(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
815;Suzhou-Duisburg(North);13;22475;0.000000;0.000000;Ulan-Ude;
816;Suzhou-Duisburg(North);12;22490;0.000000;0.000000;Chita;
817;Suzhou-Duisburg(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
818;Suzhou-Duisburg(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
819;Suzhou-Duisburg(North);9;0;49.220287;119.754410;Hulun Buir;
820;Suzhou-Duisburg(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
821;Suzhou-Duisburg(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
822;Suzhou-Duisburg(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
823;Suzhou-Duisburg(North);5;16632;0.000000;0.000000;Tangshan;
824;Suzhou-Duisburg(North);4;16716;0.000000;0.000000;Cangzhou;
825;Suzhou-Duisburg(North);3;16621;0.000000;0.000000;Taian;
826;Suzhou-Duisburg(North);2;Nanjing, Jiangsu;0.000000;0.000000;Nanjing;
827;Suzhou-Duisburg(North);1;Suzhou, Jiangsu;0.000000;0.000000;Suzhou;P
828;Suzhou-Milan(North);29;Milan, Lombardy;0.000000;0.000000;Milan;D
829;Suzhou-Milan(North);28;20843;0.000000;0.000000;Bolzano;
830;Suzhou-Milan(North);27;Munich, Bavaria;0.000000;0.000000;Munich;
831;Suzhou-Milan(North);26;Nuremberg, Bavaria;0.000000;0.000000;Nuremberg;
832;Suzhou-Milan(North);25;17533;0.000000;0.000000;Erfurt;
833;Suzhou-Milan(North);24;77;0.000000;0.000000;Berlin;
834;Suzhou-Milan(North);23;Poznan, Greater Poland;0.000000;0.000000;Poznan;
835;Suzhou-Milan(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
836;Suzhou-Milan(North);21;0;52.073400;23.603800;Terespol, Poland;
837;Suzhou-Milan(North);20;Brest, Brest;0.000000;0.000000;Brest;
838;Suzhou-Milan(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
839;Suzhou-Milan(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
840;Suzhou-Milan(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
841;Suzhou-Milan(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
842;Suzhou-Milan(North);15;22967;0.000000;0.000000;Nizhneudinsk;
843;Suzhou-Milan(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
844;Suzhou-Milan(North);13;22475;0.000000;0.000000;Ulan-Ude;
845;Suzhou-Milan(North);12;22490;0.000000;0.000000;Chita;
846;Suzhou-Milan(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
847;Suzhou-Milan(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
848;Suzhou-Milan(North);9;0;49.220287;119.754410;Hulun Buir;
849;Suzhou-Milan(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
850;Suzhou-Milan(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
851;Suzhou-Milan(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
852;Suzhou-Milan(North);5;16632;0.000000;0.000000;Tangshan;
853;Suzhou-Milan(North);4;16716;0.000000;0.000000;Cangzhou;
854;Suzhou-Milan(North);3;16621;0.000000;0.000000;Taian;
855;Suzhou-Milan(North);2;Nanjing, Jiangsu;0.000000;0.000000;Nanjing;
856;Suzhou-Milan(North);1;Suzhou, Jiangsu;0.000000;0.000000;Suzhou;P
857;Ganzhou-Warsaw(North);23;Warsaw, Mazovia;0.000000;0.000000;Warsaw;D
858;Ganzhou-Warsaw(North);22;0;52.073400;23.603800;Terespol, Poland;
859;Ganzhou-Warsaw(North);21;Brest, Brest;0.000000;0.000000;Brest;
860;Ganzhou-Warsaw(North);20;Moscow, Moscow;0.000000;0.000000;Moscow;
861;Ganzhou-Warsaw(North);19;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
862;Ganzhou-Warsaw(North);18;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
863;Ganzhou-Warsaw(North);17;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
864;Ganzhou-Warsaw(North);16;22967;0.000000;0.000000;Nizhneudinsk;
865;Ganzhou-Warsaw(North);15;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
866;Ganzhou-Warsaw(North);14;22475;0.000000;0.000000;Ulan-Ude;
867;Ganzhou-Warsaw(North);13;22490;0.000000;0.000000;Chita;
868;Ganzhou-Warsaw(North);12;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
869;Ganzhou-Warsaw(North);11;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
870;Ganzhou-Warsaw(North);10;0;49.220287;119.754410;Hulun Buir;
871;Ganzhou-Warsaw(North);9;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
872;Ganzhou-Warsaw(North);8;Changchun, Jilin;0.000000;0.000000;Changchun;
873;Ganzhou-Warsaw(North);7;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
874;Ganzhou-Warsaw(North);6;Beijing, Beijing;0.000000;0.000000;Beijing;
875;Ganzhou-Warsaw(North);5;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
876;Ganzhou-Warsaw(North);4;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
877;Ganzhou-Warsaw(North);3;16865;0.000000;0.000000;Xiaogan;
878;Ganzhou-Warsaw(North);2;16815;0.000000;0.000000;Sanming;
879;Ganzhou-Warsaw(North);1;Ganzhou, Jiangxi;0.000000;0.000000;Ganzhou;P
880;Ganzhou-Malaszewicze(North);23;Malaszewicze, Lublin;0.000000;0.000000;Malaszewicze, Poland;D
881;Ganzhou-Malaszewicze(North);22;0;52.073400;23.603800;Terespol, Poland;
882;Ganzhou-Malaszewicze(North);21;Brest, Brest;0.000000;0.000000;Brest;
883;Ganzhou-Malaszewicze(North);20;Moscow, Moscow;0.000000;0.000000;Moscow;
884;Ganzhou-Malaszewicze(North);19;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
885;Ganzhou-Malaszewicze(North);18;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
886;Ganzhou-Malaszewicze(North);17;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
887;Ganzhou-Malaszewicze(North);16;22967;0.000000;0.000000;Nizhneudinsk;
888;Ganzhou-Malaszewicze(North);15;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
889;Ganzhou-Malaszewicze(North);14;22475;0.000000;0.000000;Ulan-Ude;
890;Ganzhou-Malaszewicze(North);13;22490;0.000000;0.000000;Chita;
891;Ganzhou-Malaszewicze(North);12;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
892;Ganzhou-Malaszewicze(North);11;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
893;Ganzhou-Malaszewicze(North);10;0;49.220287;119.754410;Hulun Buir;
894;Ganzhou-Malaszewicze(North);9;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
895;Ganzhou-Malaszewicze(North);8;Changchun, Jilin;0.000000;0.000000;Changchun;
896;Ganzhou-Malaszewicze(North);7;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
897;Ganzhou-Malaszewicze(North);6;Beijing, Beijing;0.000000;0.000000;Beijing;
898;Ganzhou-Malaszewicze(North);5;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
899;Ganzhou-Malaszewicze(North);4;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
900;Ganzhou-Malaszewicze(North);3;16865;0.000000;0.000000;Xiaogan;
901;Ganzhou-Malaszewicze(North);2;16815;0.000000;0.000000;Sanming;
902;Ganzhou-Malaszewicze(North);1;Ganzhou, Jiangxi;0.000000;0.000000;Ganzhou;P
903;Ganzhou-Hamburg(North);26;Hamburg, Hamburg;0.000000;0.000000;Hamburg;D
904;Ganzhou-Hamburg(North);25;77;0.000000;0.000000;Berlin;
905;Ganzhou-Hamburg(North);24;Poznan, Greater Poland;0.000000;0.000000;Poznan;
906;Ganzhou-Hamburg(North);23;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
907;Ganzhou-Hamburg(North);22;0;52.073400;23.603800;Terespol, Poland;
908;Ganzhou-Hamburg(North);21;Brest, Brest;0.000000;0.000000;Brest;
909;Ganzhou-Hamburg(North);20;Moscow, Moscow;0.000000;0.000000;Moscow;
910;Ganzhou-Hamburg(North);19;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
911;Ganzhou-Hamburg(North);18;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
912;Ganzhou-Hamburg(North);17;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
913;Ganzhou-Hamburg(North);16;22967;0.000000;0.000000;Nizhneudinsk;
914;Ganzhou-Hamburg(North);15;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
915;Ganzhou-Hamburg(North);14;22475;0.000000;0.000000;Ulan-Ude;
916;Ganzhou-Hamburg(North);13;22490;0.000000;0.000000;Chita;
917;Ganzhou-Hamburg(North);12;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
918;Ganzhou-Hamburg(North);11;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
919;Ganzhou-Hamburg(North);10;0;49.220287;119.754410;Hulun Buir;
920;Ganzhou-Hamburg(North);9;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
921;Ganzhou-Hamburg(North);8;Changchun, Jilin;0.000000;0.000000;Changchun;
922;Ganzhou-Hamburg(North);7;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
923;Ganzhou-Hamburg(North);6;Beijing, Beijing;0.000000;0.000000;Beijing;
924;Ganzhou-Hamburg(North);5;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
925;Ganzhou-Hamburg(North);4;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
926;Ganzhou-Hamburg(North);3;16865;0.000000;0.000000;Xiaogan;
927;Ganzhou-Hamburg(North);2;16815;0.000000;0.000000;Sanming;
928;Ganzhou-Hamburg(North);1;Ganzhou, Jiangxi;0.000000;0.000000;Ganzhou;P
929;Ganzhou-Duisburg(North);27;Duisburg, North Rhine-Westphalia;0.000000;0.000000;Duisburg;D
930;Ganzhou-Duisburg(North);26;17500;0.000000;0.000000;Hannover;
931;Ganzhou-Duisburg(North);25;77;0.000000;0.000000;Berlin;
932;Ganzhou-Duisburg(North);24;Poznan, Greater Poland;0.000000;0.000000;Poznan;
933;Ganzhou-Duisburg(North);23;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
934;Ganzhou-Duisburg(North);22;0;52.073400;23.603800;Terespol, Poland;
935;Ganzhou-Duisburg(North);21;Brest, Brest;0.000000;0.000000;Brest;
936;Ganzhou-Duisburg(North);20;Moscow, Moscow;0.000000;0.000000;Moscow;
937;Ganzhou-Duisburg(North);19;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
938;Ganzhou-Duisburg(North);18;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
939;Ganzhou-Duisburg(North);17;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
940;Ganzhou-Duisburg(North);16;22967;0.000000;0.000000;Nizhneudinsk;
941;Ganzhou-Duisburg(North);15;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
942;Ganzhou-Duisburg(North);14;22475;0.000000;0.000000;Ulan-Ude;
943;Ganzhou-Duisburg(North);13;22490;0.000000;0.000000;Chita;
944;Ganzhou-Duisburg(North);12;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
945;Ganzhou-Duisburg(North);11;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
946;Ganzhou-Duisburg(North);10;0;49.220287;119.754410;Hulun Buir;
947;Ganzhou-Duisburg(North);9;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
948;Ganzhou-Duisburg(North);8;Changchun, Jilin;0.000000;0.000000;Changchun;
949;Ganzhou-Duisburg(North);7;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
950;Ganzhou-Duisburg(North);6;Beijing, Beijing;0.000000;0.000000;Beijing;
951;Ganzhou-Duisburg(North);5;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
952;Ganzhou-Duisburg(North);4;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
953;Ganzhou-Duisburg(North);3;16865;0.000000;0.000000;Xiaogan;
954;Ganzhou-Duisburg(North);2;16815;0.000000;0.000000;Sanming;
955;Ganzhou-Duisburg(North);1;Ganzhou, Jiangxi;0.000000;0.000000;Ganzhou;P
956;Ganzhou-Milan(North);30;Milan, Lombardy;0.000000;0.000000;Milan;D
957;Ganzhou-Milan(North);29;20843;0.000000;0.000000;Bolzano;
958;Ganzhou-Milan(North);28;Munich, Bavaria;0.000000;0.000000;Munich;
959;Ganzhou-Milan(North);27;Nuremberg, Bavaria;0.000000;0.000000;Nuremberg;
960;Ganzhou-Milan(North);26;17533;0.000000;0.000000;Erfurt;
961;Ganzhou-Milan(North);25;77;0.000000;0.000000;Berlin;
962;Ganzhou-Milan(North);24;Poznan, Greater Poland;0.000000;0.000000;Poznan;
963;Ganzhou-Milan(North);23;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
964;Ganzhou-Milan(North);22;0;52.073400;23.603800;Terespol, Poland;
965;Ganzhou-Milan(North);21;Brest, Brest;0.000000;0.000000;Brest;
966;Ganzhou-Milan(North);20;Moscow, Moscow;0.000000;0.000000;Moscow;
967;Ganzhou-Milan(North);19;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
968;Ganzhou-Milan(North);18;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
969;Ganzhou-Milan(North);17;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
970;Ganzhou-Milan(North);16;22967;0.000000;0.000000;Nizhneudinsk;
971;Ganzhou-Milan(North);15;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
972;Ganzhou-Milan(North);14;22475;0.000000;0.000000;Ulan-Ude;
973;Ganzhou-Milan(North);13;22490;0.000000;0.000000;Chita;
974;Ganzhou-Milan(North);12;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
975;Ganzhou-Milan(North);11;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
976;Ganzhou-Milan(North);10;0;49.220287;119.754410;Hulun Buir;
977;Ganzhou-Milan(North);9;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
978;Ganzhou-Milan(North);8;Changchun, Jilin;0.000000;0.000000;Changchun;
979;Ganzhou-Milan(North);7;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
980;Ganzhou-Milan(North);6;Beijing, Beijing;0.000000;0.000000;Beijing;
981;Ganzhou-Milan(North);5;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
982;Ganzhou-Milan(North);4;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
983;Ganzhou-Milan(North);3;16865;0.000000;0.000000;Xiaogan;
984;Ganzhou-Milan(North);2;16815;0.000000;0.000000;Sanming;
985;Ganzhou-Milan(North);1;Ganzhou, Jiangxi;0.000000;0.000000;Ganzhou;P
986;Changsha-Warsaw(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;D
987;Changsha-Warsaw(North);21;0;52.073400;23.603800;Terespol, Poland;
988;Changsha-Warsaw(North);20;Brest, Brest;0.000000;0.000000;Brest;
989;Changsha-Warsaw(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
990;Changsha-Warsaw(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
991;Changsha-Warsaw(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
992;Changsha-Warsaw(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
993;Changsha-Warsaw(North);15;22967;0.000000;0.000000;Nizhneudinsk;
994;Changsha-Warsaw(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
995;Changsha-Warsaw(North);13;22475;0.000000;0.000000;Ulan-Ude;
996;Changsha-Warsaw(North);12;22490;0.000000;0.000000;Chita;
997;Changsha-Warsaw(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
998;Changsha-Warsaw(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
999;Changsha-Warsaw(North);9;0;49.220287;119.754410;Hulun Buir;
1000;Changsha-Warsaw(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
1001;Changsha-Warsaw(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
1002;Changsha-Warsaw(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
1003;Changsha-Warsaw(North);5;Beijing, Beijing;0.000000;0.000000;Beijing;
1004;Changsha-Warsaw(North);4;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
1005;Changsha-Warsaw(North);3;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
1006;Changsha-Warsaw(North);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
1007;Changsha-Warsaw(North);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
1008;Changsha-Malaszewicze(North);22;Malaszewicze, Lublin;0.000000;0.000000;Malaszewicze, Poland;D
1009;Changsha-Malaszewicze(North);21;0;52.073400;23.603800;Terespol, Poland;
1010;Changsha-Malaszewicze(North);20;Brest, Brest;0.000000;0.000000;Brest;
1011;Changsha-Malaszewicze(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
1012;Changsha-Malaszewicze(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
1013;Changsha-Malaszewicze(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
1014;Changsha-Malaszewicze(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
1015;Changsha-Malaszewicze(North);15;22967;0.000000;0.000000;Nizhneudinsk;
1016;Changsha-Malaszewicze(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
1017;Changsha-Malaszewicze(North);13;22475;0.000000;0.000000;Ulan-Ude;
1018;Changsha-Malaszewicze(North);12;22490;0.000000;0.000000;Chita;
1019;Changsha-Malaszewicze(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
1020;Changsha-Malaszewicze(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
1021;Changsha-Malaszewicze(North);9;0;49.220287;119.754410;Hulun Buir;
1022;Changsha-Malaszewicze(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
1023;Changsha-Malaszewicze(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
1024;Changsha-Malaszewicze(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
1025;Changsha-Malaszewicze(North);5;Beijing, Beijing;0.000000;0.000000;Beijing;
1026;Changsha-Malaszewicze(North);4;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
1027;Changsha-Malaszewicze(North);3;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
1028;Changsha-Malaszewicze(North);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
1029;Changsha-Malaszewicze(North);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
1030;Changsha-Hamburg(North);25;Hamburg, Hamburg;0.000000;0.000000;Hamburg;D
1031;Changsha-Hamburg(North);24;77;0.000000;0.000000;Berlin;
1032;Changsha-Hamburg(North);23;Poznan, Greater Poland;0.000000;0.000000;Poznan;
1033;Changsha-Hamburg(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
1034;Changsha-Hamburg(North);21;0;52.073400;23.603800;Terespol, Poland;
1035;Changsha-Hamburg(North);20;Brest, Brest;0.000000;0.000000;Brest;
1036;Changsha-Hamburg(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
1037;Changsha-Hamburg(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
1038;Changsha-Hamburg(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
1039;Changsha-Hamburg(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
1040;Changsha-Hamburg(North);15;22967;0.000000;0.000000;Nizhneudinsk;
1041;Changsha-Hamburg(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
1042;Changsha-Hamburg(North);13;22475;0.000000;0.000000;Ulan-Ude;
1043;Changsha-Hamburg(North);12;22490;0.000000;0.000000;Chita;
1044;Changsha-Hamburg(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
1045;Changsha-Hamburg(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
1046;Changsha-Hamburg(North);9;0;49.220287;119.754410;Hulun Buir;
1047;Changsha-Hamburg(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
1048;Changsha-Hamburg(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
1049;Changsha-Hamburg(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
1050;Changsha-Hamburg(North);5;Beijing, Beijing;0.000000;0.000000;Beijing;
1051;Changsha-Hamburg(North);4;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
1052;Changsha-Hamburg(North);3;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
1053;Changsha-Hamburg(North);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
1054;Changsha-Hamburg(North);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
1055;Changsha-Duisburg(North);26;Duisburg, North Rhine-Westphalia;0.000000;0.000000;Duisburg;D
1056;Changsha-Duisburg(North);25;17500;0.000000;0.000000;Hannover;
1057;Changsha-Duisburg(North);24;77;0.000000;0.000000;Berlin;
1058;Changsha-Duisburg(North);23;Poznan, Greater Poland;0.000000;0.000000;Poznan;
1059;Changsha-Duisburg(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
1060;Changsha-Duisburg(North);21;0;52.073400;23.603800;Terespol, Poland;
1061;Changsha-Duisburg(North);20;Brest, Brest;0.000000;0.000000;Brest;
1062;Changsha-Duisburg(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
1063;Changsha-Duisburg(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
1064;Changsha-Duisburg(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
1065;Changsha-Duisburg(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
1066;Changsha-Duisburg(North);15;22967;0.000000;0.000000;Nizhneudinsk;
1067;Changsha-Duisburg(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
1068;Changsha-Duisburg(North);13;22475;0.000000;0.000000;Ulan-Ude;
1069;Changsha-Duisburg(North);12;22490;0.000000;0.000000;Chita;
1070;Changsha-Duisburg(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
1071;Changsha-Duisburg(North);10;Manzhouli, Inner Mongolia;0.000000;0.000000;Manzhouli;
1072;Changsha-Duisburg(North);9;0;49.220287;119.754410;Hulun Buir;
1073;Changsha-Duisburg(North);8;Harbin, Heilongjiang;0.000000;0.000000;Harbin;
1074;Changsha-Duisburg(North);7;Changchun, Jilin;0.000000;0.000000;Changchun;
1075;Changsha-Duisburg(North);6;Shenyang, Liaoning;0.000000;0.000000;Shenyang;
1076;Changsha-Duisburg(North);5;Beijing, Beijing;0.000000;0.000000;Beijing;
1077;Changsha-Duisburg(North);4;Shijiazhuang, Hebei;0.000000;0.000000;Shijiazhuang;
1078;Changsha-Duisburg(North);3;Zhengzhou, Henan;0.000000;0.000000;Zhengzhou;
1079;Changsha-Duisburg(North);2;Wuhan, Hubei;0.000000;0.000000;Wuhan;
1080;Changsha-Duisburg(North);1;Changsha, Hunan;0.000000;0.000000;Changsha;P
1081;Changsha-Milan(North);29;Milan, Lombardy;0.000000;0.000000;Milan;D
1082;Changsha-Milan(North);28;20843;0.000000;0.000000;Bolzano;
1083;Changsha-Milan(North);27;Munich, Bavaria;0.000000;0.000000;Munich;
1084;Changsha-Milan(North);26;Nuremberg, Bavaria;0.000000;0.000000;Nuremberg;
1085;Changsha-Milan(North);25;17533;0.000000;0.000000;Erfurt;
1086;Changsha-Milan(North);24;77;0.000000;0.000000;Berlin;
1087;Changsha-Milan(North);23;Poznan, Greater Poland;0.000000;0.000000;Poznan;
1088;Changsha-Milan(North);22;Warsaw, Mazovia;0.000000;0.000000;Warsaw;
1089;Changsha-Milan(North);21;0;52.073400;23.603800;Terespol, Poland;
1090;Changsha-Milan(North);20;Brest, Brest;0.000000;0.000000;Brest;
1091;Changsha-Milan(North);19;Moscow, Moscow;0.000000;0.000000;Moscow;
1092;Changsha-Milan(North);18;Yekaterinburg, Sverdlovsk;0.000000;0.000000;Yekaterinburg;
1093;Changsha-Milan(North);17;Novosibirsk, Novosibirsk;0.000000;0.000000;Novosibirsk;
1094;Changsha-Milan(North);16;Krasnoyarsk, Krasnoyarskiy;0.000000;0.000000;Krasnoyarsk;
1095;Changsha-Milan(North);15;22967;0.000000;0.000000;Nizhneudinsk;
1096;Changsha-Milan(North);14;Irkutsk, Irkutsk;0.000000;0.000000;Irkutsk;
1097;Changsha-Milan(North);13;22475;0.000000;0.000000;Ulan-Ude;
1098;Changsha-Milan(North);12;22490;0.000000;0.000000;Chita;
1099;Changsha-Milan(North);11;0;49.630344;117.339078;Zabaykalsk, Zabaykalskiy Krai, Russia;
